[2/12/18 04:50PM]	Login from host 64.121.45.108	
[2/12/18 05:36PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:36PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:37PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:37PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:37PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:37PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 378	
[2/12/18 05:37PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:38PM]	Player dropping item: 995, amount: 378	
[2/12/18 05:38PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:38PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:39PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:40PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:41PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:41PM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:45PM]	Player picking up item: [ItemDefinition(6585)] - Name: Amulet of fury; equipment slot: 2; value: 12500000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:45PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/12/18 05:45PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:45PM]	Player picking up item: [ItemDefinition(2366)] - Name: Shield left half; equipment slot: 5; value: 38900; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:45PM]	Player picking up item: [ItemDefinition(7418)] - Name: Mole skin; equipment slot: 3; value: 9025; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:49PM]	Player picking up item: [ItemDefinition(7418)] - Name: Mole skin; equipment slot: 3; value: 9025; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 05:49PM]	Player picking up item: [ItemDefinition(443)] - Name: Silver ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/12/18 05:49PM]	Player picking up item: [ItemDefinition(1392)] - Name: Battlestaff; equipment slot: 3; value: 8282; stackable ? true; noted ? true; 2h ? false amount: 10	
[2/12/18 05:49PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/12/18 05:49PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 05:49PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 05:52PM]	Player bought 1349 x 1 from shop	
[2/12/18 05:52PM]	Player bought 1359 x 1 from shop	
[2/12/18 05:52PM]	Player dropping item: 1349, amount: 1	
[2/12/18 05:58PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 05:59PM]	Player bought 868 x 5000 from shop	
[2/12/18 05:59PM]	Player bought 868 x 5000 from shop	
[2/12/18 05:59PM]	Andy used command ::[FRI]Grillem | Player rights = PLAYER	
[2/12/18 06:01PM]	Player bought 1201 x 1 from shop	
[2/12/18 06:04PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:04PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:05PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:05PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:05PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:05PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:05PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:06PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:06PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:06PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:06PM]	Andy used command ::[FRI]Lootz | Player rights = PLAYER	
[2/12/18 06:06PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:06PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:07PM]	Player picking up item: [ItemDefinition(892)] - Name: Rune arrow; equipment slot: 13; value: 1100; stackable ? true; noted ? false; 2h ? false amount: 12	
[2/12/18 06:07PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:07PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:07PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:08PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:08PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 06:08PM]	Player picking up item: [ItemDefinition(385)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:08PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:09PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:09PM]	Player dropping item: 892, amount: 12	
[2/12/18 06:12PM]	Player picking up item: [ItemDefinition(452)] - Name: Runite ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 12	
[2/12/18 06:12PM]	Player picking up item: [ItemDefinition(555)] - Name: Water rune; equipment slot: 3; value: 120; stackable ? true; noted ? false; 2h ? false amount: 400	
[2/12/18 06:12PM]	Player picking up item: [ItemDefinition(3138)] - Name: Potato cactus; equipment slot: 3; value: 41948; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:12PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:12PM]	Player dropping item: 3138, amount: 1	
[2/12/18 06:12PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:16PM]	Player picking up item: [ItemDefinition(2362)] - Name: Adamant bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 16	
[2/12/18 06:16PM]	Player picking up item: [ItemDefinition(208)] - Name: Grimy ranarr; equipment slot: 3; value: 45322; stackable ? true; noted ? true; 2h ? false amount: 10	
[2/12/18 06:16PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:16PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:16PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:17PM]	Player bought 9244 x 500 from shop	
[2/12/18 06:17PM]	Player bought 2445 x 10 from shop	
[2/12/18 06:17PM]	Player bought 392 x 500 from shop	
[2/12/18 06:17PM]	Player bought 2445 x 140 from shop	
[2/12/18 06:17PM]	Player bought 3025 x 100 from shop	
[2/12/18 06:18PM]	Receiving item from trade. Id: 18831, amount: 72 from: Grillem	
[2/12/18 06:24PM]	Player picking up item: [ItemDefinition(1514)] - Name: Magic logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 35	
[2/12/18 06:24PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:24PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:24PM]	Player picking up item: [ItemDefinition(566)] - Name: Soul rune; equipment slot: 3; value: 344; stackable ? true; noted ? false; 2h ? false amount: 50	
[2/12/18 06:24PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:28PM]	Player picking up item: [ItemDefinition(452)] - Name: Runite ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 12	
[2/12/18 06:28PM]	Player picking up item: [ItemDefinition(386)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? true; noted ? true; 2h ? false amount: 20	
[2/12/18 06:28PM]	Player picking up item: [ItemDefinition(15271)] - Name: Raw rocktail; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 13	
[2/12/18 06:28PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:28PM]	Player picking up item: [ItemDefinition(311)] - Name: Harpoon; equipment slot: 3; value: 291; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:28PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:28PM]	Player dropping item: 311, amount: 1	
[2/12/18 06:30PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:30PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:30PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:37PM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 45	
[2/12/18 06:37PM]	Player picking up item: [ItemDefinition(1778)] - Name: Bow string; equipment slot: 12; value: 5611; stackable ? true; noted ? true; 2h ? false amount: 128	
[2/12/18 06:37PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:37PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:39PM]	Andy used command ::di | Player rights = PLAYER	
[2/12/18 06:39PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:42PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:42PM]	Player picking up item: [ItemDefinition(6729)] - Name: Dagannoth bones; equipment slot: 3; value: 160122; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:42PM]	Player picking up item: [ItemDefinition(3748)] - Name: Fremennik helm; equipment slot: 0; value: 5829; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:42PM]	Player picking up item: [ItemDefinition(6155)] - Name: Dagannoth hide; equipment slot: 3; value: 1295; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:43PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:43PM]	Player picking up item: [ItemDefinition(6729)] - Name: Dagannoth bones; equipment slot: 3; value: 160122; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:44PM]	Player picking up item: [ItemDefinition(6729)] - Name: Dagannoth bones; equipment slot: 3; value: 160122; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:44PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 4000	
[2/12/18 06:45PM]	Andy used command ::[FRI]Mrblank | Player rights = PLAYER	
[2/12/18 06:46PM]	Player picking up item: [ItemDefinition(6729)] - Name: Dagannoth bones; equipment slot: 3; value: 160122; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:46PM]	Player picking up item: [ItemDefinition(6155)] - Name: Dagannoth hide; equipment slot: 3; value: 1295; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:46PM]	Player picking up item: [ItemDefinition(563)] - Name: Law rune; equipment slot: 3; value: 200; stackable ? true; noted ? false; 2h ? false amount: 22	
[2/12/18 06:46PM]	Player picking up item: [ItemDefinition(6155)] - Name: Dagannoth hide; equipment slot: 3; value: 1295; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:46PM]	Player picking up item: [ItemDefinition(6155)] - Name: Dagannoth hide; equipment slot: 3; value: 1295; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:46PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:49PM]	Player picking up item: [ItemDefinition(2362)] - Name: Adamant bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 16	
[2/12/18 06:49PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:49PM]	Player picking up item: [ItemDefinition(1778)] - Name: Bow string; equipment slot: 12; value: 5611; stackable ? true; noted ? true; 2h ? false amount: 128	
[2/12/18 06:49PM]	Player picking up item: [ItemDefinition(565)] - Name: Blood rune; equipment slot: 3; value: 1688; stackable ? true; noted ? false; 2h ? false amount: 60	
[2/12/18 06:49PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:53PM]	Player picking up item: [ItemDefinition(2362)] - Name: Adamant bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 16	
[2/12/18 06:53PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 06:53PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[2/12/18 06:53PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:56PM]	Andy used command ::home | Player rights = PLAYER	
[2/12/18 06:57PM]	Player bought 1163 x 1 from shop	
[2/12/18 06:57PM]	Player bought 1127 x 1 from shop	
[2/12/18 06:57PM]	Player bought 1079 x 1 from shop	
[2/12/18 06:57PM]	Player dropping item: 1153, amount: 1	
[2/12/18 06:57PM]	Player dropping item: 1115, amount: 1	
[2/12/18 06:57PM]	Player dropping item: 1067, amount: 1	
[2/12/18 06:57PM]	Player dropping item: 1191, amount: 1	
[2/12/18 06:57PM]	Player dropping item: 4391, amount: 1	
[2/12/18 06:57PM]	Player bought 3105 x 1 from shop	
[2/12/18 06:57PM]	Player bought 6568 x 1 from shop	
[2/12/18 06:57PM]	Player bought 4587 x 1 from shop	
[2/12/18 07:00PM]	Andy used command ::answer (7) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::Answer (6) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::Answer (2) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::answer (10) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::answer (9) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::Answer (8) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::Answer (7) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::Answer (5) | Player rights = PLAYER	
[2/12/18 07:00PM]	Andy used command ::Answer (4) | Player rights = PLAYER	
[2/12/18 07:01PM]	Andy used command ::Answer (3) | Player rights = PLAYER	
[2/12/18 07:09PM]	Player dropping item: 1323, amount: 1	
[2/12/18 07:17PM]	Player picking up item: [ItemDefinition(2680)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 07:38PM]	Receiving item from trade. Id: 18831, amount: 400 from: Lootz	
[2/12/18 07:42PM]	Player picking up item: [ItemDefinition(2678)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 07:43PM]	Andy used command ::bank | Player rights = GOLD_MEMBER	
[2/12/18 07:47PM]	Andy used command ::home | Player rights = GOLD_MEMBER	
[2/12/18 07:50PM]	Andy used command ::title | Player rights = GOLD_MEMBER	
[2/12/18 07:52PM]	Player picking up item: [ItemDefinition(2358)] - Name: Gold bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 307	
[2/12/18 07:52PM]	Player picking up item: [ItemDefinition(1457)] - Name: Death talisman; equipment slot: 3; value: 30000; stackable ? true; noted ? true; 2h ? false amount: 288	
[2/12/18 07:52PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 22446856	
[2/12/18 07:52PM]	Andy used command ::home | Player rights = GOLD_MEMBER	
[2/12/18 07:52PM]	Andy used command ::home | Player rights = GOLD_MEMBER	
[2/12/18 07:55PM]	Andy used command ::answer (fire wave) | Player rights = GOLD_MEMBER	
[2/12/18 07:55PM]	Andy used command ::answer (tele block) | Player rights = GOLD_MEMBER	
[2/12/18 07:58PM]	Andy used command ::[FRI]Lil Daking | Player rights = GOLD_MEMBER	
[2/12/18 07:58PM]	Andy used command ::[FRI]Ace | Player rights = GOLD_MEMBER	
[2/12/18 08:08PM]	Player bought 1540 x 1 from shop	
[2/12/18 08:11PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:11PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:11PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:11PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:12PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:12PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:13PM]	Andy used command ::yell ace, you were muted b4 | Player rights = GOLD_MEMBER	
[2/12/18 08:13PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:13PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:14PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:14PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 251200	
[2/12/18 08:15PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:16PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:17PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:17PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:17PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:17PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:19PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:19PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:19PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:19PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 251200	
[2/12/18 08:20PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:20PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:21PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
[2/12/18 08:21PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:21PM]	Player dropping item: 229, amount: 1	
[2/12/18 08:22PM]	Player picking up item: [ItemDefinition(18830)] - Name: Frost dragon bones; equipment slot: 3; value: 112823; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/12/18 08:22PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 250000	
