[2/8/18 12:14PM]	Login from host 173.239.199.234	
[2/9/18 05:33PM]	Ace used command ::givedonpoints1 ace 5000 | Player rights = DEVELOPER	
[2/9/18 05:35PM]	Ace used command ::givedpoints1 2000 | Player rights = DEVELOPER	
[2/9/18 05:35PM]	Ace used command ::givedpoints1 lootz 51213 | Player rights = DEVELOPER	
[2/9/18 05:35PM]	Ace used command ::givedpoints1 ace 32155 | Player rights = DEVELOPER	
[2/9/18 05:36PM]	Ace used command ::givedpoints ace 32155 | Player rights = DEVELOPER	
[2/9/18 05:40PM]	Ace used command ::twisted | Player rights = DEVELOPER	
[2/9/18 05:40PM]	Ace used command ::id twisted | Player rights = DEVELOPER	
[2/9/18 05:40PM]	Ace used command ::id blowpipe | Player rights = DEVELOPER	
[2/9/18 05:40PM]	Ace used command ::[FRI]Lootz | Player rights = DEVELOPER	
[2/9/18 05:42PM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/9/18 05:42PM]	Ace used command ::emptybank | Player rights = DEVELOPER	
[2/9/18 05:42PM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/9/18 05:50PM]	Ace used command ::home | Player rights = DEVELOPER	
[2/9/18 05:51PM]	Ace used command ::refreshshops | Player rights = DEVELOPER	
[2/9/18 06:04PM]	Ace used command ::verify daking | Player rights = DEVELOPER	
[2/9/18 06:05PM]	Ace used command ::givemod daking | Player rights = DEVELOPER	
[2/9/18 06:21PM]	Ace used command ::id heavy | Player rights = DEVELOPER	
[2/9/18 06:21PM]	Ace used command ::id heavy bal | Player rights = DEVELOPER	
[2/9/18 06:21PM]	Ace used command ::id heavy b | Player rights = DEVELOPER	
[2/9/18 06:35PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/9/18 06:45PM]	Ace used command ::item 6529 32155666 | Player rights = DEVELOPER	
[2/9/18 06:46PM]	Player bought 11978 x 1 from shop	
[2/9/18 06:46PM]	Ace used command ::home | Player rights = DEVELOPER	
[2/9/18 06:47PM]	Ace used command ::id completion | Player rights = DEVELOPER	
[2/9/18 06:47PM]	Ace used command ::id comple | Player rights = DEVELOPER	
[2/9/18 06:47PM]	Ace used command ::item 14022 1 | Player rights = DEVELOPER	
[2/9/18 07:13PM]	Ace used command ::item 995 2147000000 | Player rights = DEVELOPER	
[2/9/18 07:13PM]	Ace used command ::teleto daking | Player rights = DEVELOPER	
[2/9/18 07:15PM]	Ace used command ::giveadmin daking | Player rights = DEVELOPER	
[2/9/18 07:24PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/9/18 07:24PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/9/18 07:32PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/9/18 07:32PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/9/18 07:33PM]	Ace used command ::item 995 213 | Player rights = DEVELOPER	
[2/9/18 07:33PM]	Ace used command ::item 995 32155 | Player rights = DEVELOPER	
[2/9/18 07:33PM]	Ace used command ::item 995 3215 | Player rights = DEVELOPER	
[2/9/18 07:41PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/9/18 07:41PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/9/18 07:41PM]	Ace used command ::item 995 213 | Player rights = DEVELOPER	
[2/9/18 07:43PM]	Ace used command ::item 995 1 | Player rights = DEVELOPER	
[2/9/18 07:45PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/9/18 07:45PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/9/18 07:46PM]	Ace used command ::item 995 321 | Player rights = DEVELOPER	
[2/9/18 08:05PM]	Ace used command ::[FRI]Daking | Player rights = DEVELOPER	
[2/11/18 05:58AM]	Ace used command ::npc 550 | Player rights = DEVELOPER	
[2/11/18 06:00AM]	Ace used command ::homr | Player rights = DEVELOPER	
[2/11/18 06:00AM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 06:01AM]	Ace used command ::id | Player rights = DEVELOPER	
[2/11/18 06:01AM]	Ace used command ::id blowpipe | Player rights = DEVELOPER	
[2/11/18 06:01AM]	Ace used command ::item 12926 2 | Player rights = DEVELOPER	
[2/11/18 06:01AM]	Ace used command ::home2 | Player rights = DEVELOPER	
[2/11/18 06:03AM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/11/18 06:03AM]	Ace used command ::id torva plate | Player rights = DEVELOPER	
[2/11/18 06:03AM]	Ace used command ::item 14010 2 | Player rights = DEVELOPER	
[2/11/18 06:03AM]	Ace used command ::item 14009 2 | Player rights = DEVELOPER	
[2/11/18 06:03AM]	Ace used command ::torva  | Player rights = DEVELOPER	
[2/11/18 06:03AM]	Ace used command ::id torva | Player rights = DEVELOPER	
[2/11/18 06:04AM]	Ace used command ::item 14008 2 | Player rights = DEVELOPER	
[2/11/18 06:04AM]	Ace used command ::id ring of we | Player rights = DEVELOPER	
[2/11/18 06:04AM]	Ace used command ::item 2572 5 | Player rights = DEVELOPER	
[2/11/18 06:04AM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 06:05AM]	Ace used command ::item 2572 1 | Player rights = DEVELOPER	
[2/11/18 06:05AM]	Ace used command ::id blow | Player rights = DEVELOPER	
[2/11/18 06:05AM]	Ace used command ::item 12926 2 | Player rights = DEVELOPER	
[2/11/18 06:09AM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/11/18 06:23AM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/11/18 06:23AM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/11/18 06:55AM]	Ace used command ::[FRI]Sam | Player rights = DEVELOPER	
[2/11/18 07:07AM]	Ace used command ::drugore | Player rights = DEVELOPER	
[2/11/18 07:07AM]	Ace used command ::id drygore | Player rights = DEVELOPER	
[2/11/18 07:10AM]	Ace used command ::item 20059 1 | Player rights = DEVELOPER	
[2/11/18 07:11AM]	Ace used command ::npc 5251 | Player rights = DEVELOPER	
[2/11/18 07:12AM]	Ace used command :::npc 3512 | Player rights = DEVELOPER	
[2/11/18 07:13AM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 07:20AM]	Ace used command ::teletome dan | Player rights = DEVELOPER	
[2/11/18 07:27AM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 07:27AM]	Ace used command ::crystal | Player rights = DEVELOPER	
[2/11/18 07:27AM]	Ace used command ::id crystal | Player rights = DEVELOPER	
[2/11/18 07:27AM]	Ace used command ::id elf | Player rights = DEVELOPER	
[2/11/18 07:28AM]	Ace used command ::item 4211 1 | Player rights = DEVELOPER	
[2/11/18 07:28AM]	Ace used command ::id chaotic | Player rights = DEVELOPER	
[2/11/18 07:28AM]	Ace used command ::item 18349 1 | Player rights = DEVELOPER	
[2/11/18 07:28AM]	Ace used command ::id elf | Player rights = DEVELOPER	
[2/11/18 07:28AM]	Ace used command ::item 6103 1 | Player rights = DEVELOPER	
[2/11/18 07:30AM]	Ace used command ::id chaotic | Player rights = DEVELOPER	
[2/11/18 07:32AM]	Ace used command ::elf | Player rights = DEVELOPER	
[2/11/18 07:32AM]	Ace used command ::id elf | Player rights = DEVELOPER	
[2/11/18 07:33AM]	Ace used command ::drygore | Player rights = DEVELOPER	
[2/11/18 07:33AM]	Ace used command ::id drygore | Player rights = DEVELOPER	
[2/11/18 07:39AM]	Ace used command ::id chaotic | Player rights = DEVELOPER	
[2/11/18 07:39AM]	Ace used command ::item 18353 1 | Player rights = DEVELOPER	
[2/11/18 07:43AM]	Ace used command ::item 12927 1 | Player rights = DEVELOPER	
[2/11/18 07:53AM]	Ace used command ::hom | Player rights = DEVELOPER	
[2/11/18 07:53AM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 07:54AM]	Ace used command ::id dragon da | Player rights = DEVELOPER	
[2/11/18 07:54AM]	Ace used command ::id dragon dart | Player rights = DEVELOPER	
[2/11/18 07:54AM]	Ace used command ::item 11230 5252 | Player rights = DEVELOPER	
[2/11/18 07:55AM]	Ace used command ::hp | Player rights = DEVELOPER	
[2/11/18 07:55AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:56AM]	Ace used command ::id casket | Player rights = DEVELOPER	
[2/11/18 07:57AM]	Ace used command ::teletome dan | Player rights = DEVELOPER	
[2/11/18 07:57AM]	Ace used command ::movehome dan | Player rights = DEVELOPER	
[2/11/18 07:57AM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 02:24PM]	Ace used command ::donate | Player rights = DEVELOPER	
[2/11/18 02:25PM]	Ace used command ::donate | Player rights = DEVELOPER	
[2/11/18 02:26PM]	Ace used command ::claim | Player rights = DEVELOPER	
[2/11/18 02:26PM]	Ace used command ::reward | Player rights = DEVELOPER	
[2/11/18 02:28PM]	Ace used command ::forums | Player rights = DEVELOPER	
[2/11/18 02:35PM]	Ace used command ::giveadmin daking | Player rights = DEVELOPER	
[2/11/18 02:35PM]	Ace used command ::teletome daking | Player rights = DEVELOPER	
[2/11/18 02:38PM]	Ace used command ::verify ben | Player rights = DEVELOPER	
[2/11/18 02:42PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/11/18 02:42PM]	Ace used command ::givemanager ben | Player rights = DEVELOPER	
[2/11/18 02:43PM]	Ace used command ::[FRI]Ben | Player rights = DEVELOPER	
[2/11/18 02:43PM]	Ace used command ::givemanager ben | Player rights = DEVELOPER	
[2/11/18 02:43PM]	Ace used command ::givemanager5 ben | Player rights = DEVELOPER	
[2/11/18 06:10PM]	Ace used command ::id sagittarian | Player rights = DEVELOPER	
[2/11/18 06:11PM]	Ace used command ::id sagittarian longbow | Player rights = DEVELOPER	
[2/11/18 06:11PM]	Ace used command ::item 16338 1 | Player rights = DEVELOPER	
[2/11/18 06:11PM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/11/18 06:12PM]	Ace used command ::twisted bow | Player rights = DEVELOPER	
[2/11/18 06:12PM]	Ace used command ::id twisted bow | Player rights = DEVELOPER	
[2/11/18 06:12PM]	Ace used command ::item 20998 1 | Player rights = DEVELOPER	
[2/11/18 06:16PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/11/18 06:16PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/11/18 06:17PM]	Ace used command ::setlevel 4 99 | Player rights = DEVELOPER	
[2/11/18 06:21PM]	Ace used command ::hp | Player rights = DEVELOPER	
[2/11/18 06:22PM]	Ace used command ::[FRI]Lil Daking | Player rights = DEVELOPER	
[2/11/18 06:22PM]	Ace used command ::id chaotic rapier | Player rights = DEVELOPER	
[2/11/18 06:23PM]	Ace used command ::item 18349 1 | Player rights = DEVELOPER	
[2/11/18 06:23PM]	Player dropping item: 4211, amount: 1	
[2/11/18 06:23PM]	Player dropping item: 2572, amount: 1	
[2/11/18 06:23PM]	Player dropping item: 2572, amount: 1	
[2/11/18 06:23PM]	Player dropping item: 2572, amount: 1	
[2/11/18 06:23PM]	Player dropping item: 2572, amount: 1	
[2/11/18 06:23PM]	Player dropping item: 18831, amount: 6	
[2/11/18 06:24PM]	Ace used command ::id drygore rapier | Player rights = DEVELOPER	
[2/11/18 06:26PM]	Player picking up item: [ItemDefinition(2364)] - Name: Rune bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 150	
[2/11/18 06:27PM]	Player dropping item: 2364, amount: 150	
[2/11/18 06:28PM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 06:29PM]	Ace used command ::teleto daking | Player rights = DEVELOPER	
[2/11/18 06:29PM]	Ace used command ::id drygore rapier | Player rights = DEVELOPER	
[2/11/18 06:29PM]	Ace used command ::item 20059 1 | Player rights = DEVELOPER	
[2/11/18 06:37PM]	Ace used command ::item 11235 1 | Player rights = DEVELOPER	
[2/11/18 06:37PM]	Ace used command ::item 6522 1 | Player rights = DEVELOPER	
[2/11/18 06:42PM]	Ace used command ::setlevel 3 150 | Player rights = DEVELOPER	
[2/11/18 06:42PM]	Ace used command ::hp | Player rights = DEVELOPER	
[2/11/18 06:42PM]	Ace used command ::setlevel 2 150 | Player rights = DEVELOPER	
[2/11/18 06:49PM]	Ace used command ::update 15 | Player rights = DEVELOPER	
[2/11/18 06:49PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/11/18 07:09PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:09PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:10PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:16PM]	Ace used command ::50 | Player rights = DEVELOPER	
[2/11/18 07:16PM]	Ace used command ::id 50 | Player rights = DEVELOPER	
[2/11/18 07:16PM]	Ace used command ::id 50 scroll | Player rights = DEVELOPER	
[2/11/18 07:16PM]	Ace used command ::item 15358 1 | Player rights = DEVELOPER	
[2/11/18 07:17PM]	Ace used command ::item 10935 1 | Player rights = DEVELOPER	
[2/11/18 07:17PM]	Player dropping item: 15358, amount: 1	
[2/11/18 07:17PM]	Player picking up item: [ItemDefinition(15358)] - Name: $50 Scroll; equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:17PM]	Ace used command ::id point | Player rights = DEVELOPER	
[2/11/18 07:18PM]	Ace used command ::givedpoints1 ace 3 | Player rights = DEVELOPER	
[2/11/18 07:18PM]	Ace used command ::givedpoints1 3 ace | Player rights = DEVELOPER	
[2/11/18 07:20PM]	Ace used command ::hiscores | Player rights = DEVELOPER	
[2/11/18 07:25PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:25PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:27PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:35PM]	Ace used command ::id lime whip | Player rights = DEVELOPER	
[2/11/18 07:35PM]	Ace used command ::id whip | Player rights = DEVELOPER	
[2/11/18 07:35PM]	Ace used command ::item 18957 1 | Player rights = DEVELOPER	
[2/11/18 07:36PM]	Player dropping item: 18957, amount: 1	
[2/11/18 07:36PM]	Ace used command ::item 18930 1 | Player rights = DEVELOPER	
[2/11/18 07:36PM]	Player dropping item: 18930, amount: 1	
[2/11/18 07:36PM]	Ace used command ::item 6022 1 | Player rights = DEVELOPER	
[2/11/18 07:36PM]	Ace used command ::item 18902 1 | Player rights = DEVELOPER	
[2/11/18 07:36PM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/11/18 07:36PM]	Player picking up item: [ItemDefinition(18957)] - Name: Sky brutal whip; equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:36PM]	Player picking up item: [ItemDefinition(18930)] - Name: Rainbow whip; equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:36PM]	Ace used command ::empty | Player rights = DEVELOPER	
[2/11/18 07:42PM]	Ace used command ::id 10 scroll | Player rights = DEVELOPER	
[2/11/18 07:43PM]	Ace used command ::item 10942 1 | Player rights = DEVELOPER	
[2/11/18 07:43PM]	Ace used command ::20 scroll | Player rights = DEVELOPER	
[2/11/18 07:44PM]	Ace used command ::id 20 scroll | Player rights = DEVELOPER	
[2/11/18 07:44PM]	Ace used command ::item 10934 1 | Player rights = DEVELOPER	
[2/11/18 07:46PM]	Ace used command ::id 50 scroll | Player rights = DEVELOPER	
[2/11/18 07:46PM]	Ace used command ::item 10935 1 | Player rights = DEVELOPER	
[2/11/18 07:47PM]	Ace used command ::id 100 scroll | Player rights = DEVELOPER	
[2/11/18 07:47PM]	Ace used command ::item 10943 2 | Player rights = DEVELOPER	
[2/11/18 07:48PM]	Ace used command ::saggit | Player rights = DEVELOPER	
[2/11/18 07:48PM]	Ace used command ::id saggi | Player rights = DEVELOPER	
[2/11/18 07:48PM]	Ace used command ::id sagitta | Player rights = DEVELOPER	
[2/11/18 07:49PM]	Ace used command ::item 16338 1 | Player rights = DEVELOPER	
[2/11/18 07:49PM]	Ace used command ::item 16337 1 | Player rights = DEVELOPER	
[2/11/18 07:49PM]	Ace used command ::teletome lootz | Player rights = DEVELOPER	
[2/11/18 07:50PM]	Ace used command ::hp | Player rights = DEVELOPER	
[2/11/18 07:52PM]	Receiving item from trade. Id: 18712, amount: 1 from: Lootz	
[2/11/18 07:54PM]	Ace used command ::players | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog70 | Player rights = DEVELOPER	
[2/11/18 07:59PM]	Ace used command ::jog68 | Player rights = DEVELOPER	
[2/11/18 08:00PM]	Ace used command ::jog71 | Player rights = DEVELOPER	
[2/11/18 08:00PM]	Ace used command ::jog69 | Player rights = DEVELOPER	
[2/11/18 08:00PM]	Ace used command ::jog70 | Player rights = DEVELOPER	
[2/11/18 08:00PM]	Ace used command ::jog70 | Player rights = DEVELOPER	
[2/11/18 08:00PM]	Ace used command ::jog70 | Player rights = DEVELOPER	
[2/11/18 08:06PM]	Ace used command ::id battle | Player rights = DEVELOPER	
[2/11/18 08:06PM]	Ace used command ::id battle-mage | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Ace used command ::item 20022 1 | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Ace used command ::item 20021 1 | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Ace used command ::item 20018 1 | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Ace used command ::item 2017 1 | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Ace used command ::item 20016 1 | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Ace used command ::item 20017 1 | Player rights = DEVELOPER	
[2/11/18 08:07PM]	Player dropping item: 2017, amount: 1	
[2/11/18 08:21PM]	Ace used command ::update 10 | Player rights = DEVELOPER	
[2/11/18 08:21PM]	Ace used command ::saveall | Player rights = DEVELOPER	
[2/11/18 08:25PM]	Ace used command ::light ba | Player rights = DEVELOPER	
[2/11/18 08:25PM]	Ace used command ::id light ba | Player rights = DEVELOPER	
[2/11/18 08:31PM]	Ace used command ::changepassword calhare07 | Player rights = DEVELOPER	
[2/11/18 08:32PM]	Ace used command ::tele 3330 3356 | Player rights = DEVELOPER	
[2/11/18 08:32PM]	Ace used command ::movetome ace1 | Player rights = DEVELOPER	
[2/11/18 08:33PM]	Ace used command ::givess ace1 | Player rights = DEVELOPER	
[2/11/18 08:33PM]	Ace used command ::verify ace1 | Player rights = DEVELOPER	
[2/11/18 08:33PM]	Ace used command ::npc 13457 | Player rights = DEVELOPER	
[2/11/18 08:33PM]	Ace used command ::npc 13459 | Player rights = DEVELOPER	
[2/11/18 08:34PM]	Ace used command ::npc 13456 | Player rights = DEVELOPER	
[2/11/18 08:34PM]	Ace used command ::npc 13458 | Player rights = DEVELOPER	
[2/11/18 08:34PM]	Ace used command ::npc 9172 | Player rights = DEVELOPER	
[2/11/18 08:35PM]	Ace used command ::npc 5581 | Player rights = DEVELOPER	
[2/11/18 08:35PM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/11/18 08:36PM]	Ace used command ::bank | Player rights = DEVELOPER	
[2/11/18 08:36PM]	Ace used command ::spec | Player rights = DEVELOPER	
[2/11/18 08:36PM]	Ace used command ::setlevel 4 999 | Player rights = DEVELOPER	
[2/11/18 08:41PM]	Ace used command ::tele 3242 3915 | Player rights = DEVELOPER	
[2/11/18 08:43PM]	Ace used command ::coords | Player rights = DEVELOPER	
[2/11/18 08:44PM]	Ace used command ::tele 2589 9423 | Player rights = DEVELOPER	
[2/11/18 08:44PM]	Ace used command ::tele 2589 9423 1 | Player rights = DEVELOPER	
[2/11/18 08:44PM]	Ace used command ::tele2473 9445 | Player rights = DEVELOPER	
[2/11/18 08:44PM]	Ace used command ::tele 2473 9445 | Player rights = DEVELOPER	
[2/11/18 08:44PM]	Ace used command ::home | Player rights = DEVELOPER	
[2/11/18 08:44PM]	Ace used command ::tele 2473 9445 | Player rights = DEVELOPER	
[2/11/18 08:45PM]	Ace used command ::movetome ace1 | Player rights = DEVELOPER	
[2/11/18 08:45PM]	Ace used command ::coords | Player rights = DEVELOPER	
[2/11/18 08:46PM]	Ace used command ::tele 2308 9866 | Player rights = DEVELOPER	
[2/11/18 08:48PM]	Ace used command ::tele 2594 4683 | Player rights = DEVELOPER	
[2/11/18 08:48PM]	Ace used command ::movetome ace 1 | Player rights = DEVELOPER	
[2/11/18 08:48PM]	Ace used command ::movetome ace1 | Player rights = DEVELOPER	
[2/11/18 08:48PM]	Ace used command ::coords | Player rights = DEVELOPER	
[2/11/18 08:48PM]	Ace used command ::tele 3077 3920 | Player rights = DEVELOPER	
[2/11/18 08:49PM]	Ace used command ::item 7822 1 | Player rights = DEVELOPER	
[2/11/18 08:51PM]	Ace used command ::tele 5215 433 | Player rights = DEVELOPER	
[2/11/18 08:51PM]	Ace used command ::tele 5215 433 4122 | Player rights = DEVELOPER	
[2/11/18 08:51PM]	Ace used command ::tele 3840 605 | Player rights = DEVELOPER	
[2/11/18 08:52PM]	Ace used command ::teleto lootz | Player rights = DEVELOPER	
[2/11/18 08:53PM]	Ace used command ::teleto ace1 | Player rights = DEVELOPER	
[2/11/18 08:55PM]	Ace used command ::movetome lootz | Player rights = DEVELOPER	
[2/11/18 08:58PM]	Ace used command ::teleto lootz | Player rights = DEVELOPER	
