[3/6/18 09:01AM]	Login from host 217.122.134.183	
[3/6/18 09:46AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:46AM]	Player picking up item: [ItemDefinition(2352)] - Name: Iron bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 5	
[3/6/18 09:46AM]	Player picking up item: [ItemDefinition(563)] - Name: Law rune; equipment slot: 3; value: 200; stackable ? true; noted ? false; 2h ? false amount: 10	
[3/6/18 09:47AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:47AM]	Player picking up item: [ItemDefinition(371)] - Name: Raw swordfish; equipment slot: 3; value: 2887; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:47AM]	Player picking up item: [ItemDefinition(2352)] - Name: Iron bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 5	
[3/6/18 09:48AM]	Player dropping item: 371, amount: 1	
[3/6/18 09:48AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:48AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:48AM]	Player picking up item: [ItemDefinition(2352)] - Name: Iron bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 5	
[3/6/18 09:48AM]	Player picking up item: [ItemDefinition(1147)] - Name: Rune med helm; equipment slot: 0; value: 13000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:49AM]	Player bought 6199 x 1 from shop	
[3/6/18 09:50AM]	Player bought 2434 x 1 from shop	
[3/6/18 09:50AM]	Player bought 2434 x 1 from shop	
[3/6/18 09:50AM]	Player bought 391 x 10 from shop	
[3/6/18 09:50AM]	Player bought 391 x 10 from shop	
[3/6/18 09:53AM]	Player picking up item: [ItemDefinition(1617)] - Name: Uncut diamond; equipment slot: 3; value: 7200; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:53AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:56AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1500000	
[3/6/18 09:56AM]	Player picking up item: [ItemDefinition(560)] - Name: Death rune; equipment slot: 3; value: 229; stackable ? true; noted ? false; 2h ? false amount: 100	
[3/6/18 09:56AM]	Player picking up item: [ItemDefinition(557)] - Name: Earth rune; equipment slot: 3; value: 120; stackable ? true; noted ? false; 2h ? false amount: 2000	
[3/6/18 09:59AM]	Player picking up item: [ItemDefinition(1127)] - Name: Rune platebody; equipment slot: 4; value: 64000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 09:59AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1513500	
[3/6/18 10:01AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1500000	
[3/6/18 10:01AM]	Player picking up item: [ItemDefinition(199)] - Name: Grimy guam; equipment slot: 3; value: 2817; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:02AM]	Player picking up item: [ItemDefinition(557)] - Name: Earth rune; equipment slot: 3; value: 120; stackable ? true; noted ? false; 2h ? false amount: 2000	
[3/6/18 10:02AM]	Player dropping item: 249, amount: 1	
[3/6/18 10:05AM]	Receiving item from Qtje. ItemName: Evil tree kindling, itemId: 14666 amount: 500	
[3/6/18 10:05AM]	Receiving item from Qtje. ItemName: Vote scroll, itemId: 19670 amount: 3	
[3/6/18 10:09AM]	Player bought 9244 x 500 from shop	
[3/6/18 10:17AM]	Player picking up item: [ItemDefinition(384)] - Name: Raw shark; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 150	
[3/6/18 10:17AM]	Player picking up item: [ItemDefinition(452)] - Name: Runite ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 12	
[3/6/18 10:17AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:17AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/6/18 10:17AM]	Q used command ::answer abyssal demon | Player rights = PLAYER	
[3/6/18 10:19AM]	Login from host 217.122.134.183	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(9244)] - Name: Dragon bolts (e); equipment slot: 13; value: 10000; stackable ? true; noted ? false; 2h ? false amount: 462	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 356	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(384)] - Name: Raw shark; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 150	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(3749)] - Name: Archer helm; equipment slot: 0; value: 41300; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 100000	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(2503)] - Name: Black d'hide body; equipment slot: 4; value: 7593; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(9185)] - Name: Rune crossbow; equipment slot: 3; value: 9847; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(1704)] - Name: Amulet of glory; equipment slot: 2; value: 18909; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:19AM]	Player picking up item: [ItemDefinition(10499)] - Name: Ava's accumulator; equipment slot: 1; value: 62000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(2497)] - Name: Black d'hide chaps; equipment slot: 7; value: 5315; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(2491)] - Name: Black d'hide vambraces; equipment slot: 9; value: 21348; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(6328)] - Name: Snakeskin boots; equipment slot: 10; value: 19540; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(3024)] - Name: Super restore (4); equipment slot: 3; value: 11800; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(1540)] - Name: Anti-dragon shield; equipment slot: 5; value: 2000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(143)] - Name: Prayer potion (1); equipment slot: 3; value: 2100; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(391)] - Name: Manta ray; equipment slot: 3; value: 998; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(2456)] - Name: Antifire (2); equipment slot: 3; value: 2500; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:20AM]	Player picking up item: [ItemDefinition(11230)] - Name: Dragon dart; equipment slot: 3; value: 7000; stackable ? true; noted ? false; 2h ? false amount: 97	
[3/6/18 10:23AM]	Player picking up item: [ItemDefinition(2362)] - Name: Adamant bar; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 16	
[3/6/18 10:23AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 150000	
[3/6/18 10:27AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:30AM]	Player picking up item: [ItemDefinition(1516)] - Name: Yew logs; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[3/6/18 10:30AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:31AM]	Receiving item from Sam. ItemName: Karil's top, itemId: 4736 amount: 1	
[3/6/18 10:31AM]	Receiving item from Sam. ItemName: Robin hood hat, itemId: 2581 amount: 1	
[3/6/18 10:31AM]	Receiving item from Sam. ItemName: Ranger boots, itemId: 2577 amount: 1	
[3/6/18 10:31AM]	Receiving item from Sam. ItemName: Rocktail, itemId: 15273 amount: 400	
[3/6/18 10:31AM]	Receiving item from Sam. ItemName: Dragon bolts (e), itemId: 9244 amount: 800	
[3/6/18 10:31AM]	Receiving item from Sam. ItemName: Dragon bones, itemId: 537 amount: 600	
[3/6/18 10:51AM]	Player picking up item: [ItemDefinition(2368)] - Name: Shield right half; equipment slot: 5; value: 117405; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:55AM]	Q used command ::answer 10 | Player rights = PLAYER	
[3/6/18 10:55AM]	Player picking up item: [ItemDefinition(5537)] - Name: Fire tiara; equipment slot: 0; value: 310; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:55AM]	Player picking up item: [ItemDefinition(1387)] - Name: Staff of fire; equipment slot: 3; value: 1181; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:58AM]	Player picking up item: [ItemDefinition(1626)] - Name: Uncut opal; equipment slot: 3; value: 30; stackable ? true; noted ? true; 2h ? false amount: 67	
[3/6/18 10:58AM]	Player picking up item: [ItemDefinition(2456)] - Name: Antifire (2); equipment slot: 3; value: 2500; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 10:58AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 350	
[3/6/18 11:01AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 410000	
[3/6/18 11:01AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 350	
[3/6/18 11:01AM]	Player picking up item: [ItemDefinition(12160)] - Name: Crimson charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[3/6/18 11:01AM]	Player picking up item: [ItemDefinition(12163)] - Name: Blue charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[3/6/18 11:03AM]	Player picking up item: [ItemDefinition(2456)] - Name: Antifire (2); equipment slot: 3; value: 2500; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:03AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 350	
[3/6/18 11:06AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:06AM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[3/6/18 11:06AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 350	
[3/6/18 11:09AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 900	
[3/6/18 11:09AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:09AM]	Player picking up item: [ItemDefinition(1442)] - Name: Fire talisman; equipment slot: 3; value: 2500; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:09AM]	Player dropping item: 1442, amount: 1	
[3/6/18 11:12AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 320000	
[3/6/18 11:12AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[3/6/18 11:12AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 350	
[3/6/18 11:12AM]	Player dropping item: 229, amount: 1	
[3/6/18 11:15AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 320000	
[3/6/18 11:15AM]	Player picking up item: [ItemDefinition(554)] - Name: Fire rune; equipment slot: 3; value: 180; stackable ? true; noted ? false; 2h ? false amount: 350	
[3/6/18 11:15AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[3/6/18 11:18AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:18AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 3	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(9244)] - Name: Dragon bolts (e); equipment slot: 13; value: 10000; stackable ? true; noted ? false; 2h ? false amount: 978	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(1626)] - Name: Uncut opal; equipment slot: 3; value: 30; stackable ? true; noted ? true; 2h ? false amount: 67	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(4621)] - Name: Phoenix feather; equipment slot: 3; value: 83820; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(989)] - Name: Crystal key; equipment slot: 3; value: 43000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(2503)] - Name: Black d'hide body; equipment slot: 4; value: 7593; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(9185)] - Name: Rune crossbow; equipment slot: 3; value: 9847; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(1704)] - Name: Amulet of glory; equipment slot: 2; value: 18909; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(10499)] - Name: Ava's accumulator; equipment slot: 1; value: 62000; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(2497)] - Name: Black d'hide chaps; equipment slot: 7; value: 5315; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(2491)] - Name: Black d'hide vambraces; equipment slot: 9; value: 21348; stackable ? false; noted ? false; 2h ? false amount: 1	
[3/6/18 11:20AM]	Player picking up item: [ItemDefinition(2452)] - Name: Antifire (4); equipment slot: 3; value: 7500; stackable ? false; noted ? false; 2h ? false amount: 1	
