[2/10/18 10:05AM]	Login from host 88.91.253.131	
[2/11/18 04:47AM]	Player picking up item: [ItemDefinition(7418)] - Name: Mole skin; equipment slot: 3; value: 9025; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 04:47AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/11/18 04:48AM]	Player picking up item: [ItemDefinition(1392)] - Name: Battlestaff; equipment slot: 3; value: 8282; stackable ? true; noted ? true; 2h ? false amount: 10	
[2/11/18 04:48AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/11/18 04:48AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 04:49AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 50000	
[2/11/18 04:49AM]	Player picking up item: [ItemDefinition(12163)] - Name: Blue charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 4	
[2/11/18 04:50AM]	Player dropping item: 7418, amount: 1	
[2/11/18 04:50AM]	Player picking up item: [ItemDefinition(1149)] - Name: Dragon med helm; equipment slot: 0; value: 72320; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 04:50AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 170000	
[2/11/18 06:52AM]	Login from host 88.91.253.131	
[2/11/18 06:55AM]	Sam used command ::[FRI]Ace | Player rights = DIAMOND_MEMBER	
[2/11/18 07:06AM]	Sam used command ::answer dark beast | Player rights = DIAMOND_MEMBER	
[2/11/18 07:06AM]	Sam used command ::ansert beast | Player rights = DIAMOND_MEMBER	
[2/11/18 07:06AM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 07:06AM]	Sam used command ::answer Dark Beasts | Player rights = DIAMOND_MEMBER	
[2/11/18 07:06AM]	Sam used command ::answer dark beast | Player rights = DIAMOND_MEMBER	
[2/11/18 07:07AM]	Sam used command ::answer phoenix | Player rights = DIAMOND_MEMBER	
[2/11/18 07:07AM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 07:09AM]	Player picking up item: [ItemDefinition(1620)] - Name: Uncut ruby; equipment slot: 3; value: 950; stackable ? true; noted ? true; 2h ? false amount: 26	
[2/11/18 07:11AM]	Player picking up item: [ItemDefinition(985)] - Name: Tooth half of a key; equipment slot: 3; value: 26200; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:11AM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 07:13AM]	Login from host 88.91.253.131	
[2/11/18 07:17AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 2	
[2/11/18 07:17AM]	Player picking up item: [ItemDefinition(9144)] - Name: Runite bolts; equipment slot: 13; value: 253; stackable ? true; noted ? false; 2h ? false amount: 110	
[2/11/18 07:17AM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 5	
[2/11/18 07:17AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:20AM]	Player picking up item: [ItemDefinition(78)] - Name: Ice arrows; equipment slot: 13; value: 857; stackable ? true; noted ? false; 2h ? false amount: 25	
[2/11/18 07:20AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 2	
[2/11/18 07:20AM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 5	
[2/11/18 07:20AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:23AM]	Player picking up item: [ItemDefinition(526)] - Name: Bones; equipment slot: 3; value: 1157; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:23AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 2	
[2/11/18 07:23AM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 5	
[2/11/18 07:23AM]	Player dropping item: 229, amount: 1	
[2/11/18 07:23AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:26AM]	Player picking up item: [ItemDefinition(12163)] - Name: Blue charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 3	
[2/11/18 07:26AM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 5	
[2/11/18 07:26AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 2	
[2/11/18 07:26AM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 07:27AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:27AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:29AM]	Player picking up item: [ItemDefinition(15317)] - Name: Extreme defence (3); equipment slot: 3; value: 22500; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 07:29AM]	Player picking up item: [ItemDefinition(12159)] - Name: Green charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 2	
[2/11/18 07:29AM]	Player picking up item: [ItemDefinition(12158)] - Name: Gold charm; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 5	
[2/11/18 07:29AM]	Sam used command ::home | Player rights = DIAMOND_MEMBER	
[2/11/18 07:29AM]	Sam used command ::di | Player rights = DIAMOND_MEMBER	
[2/11/18 07:30AM]	Sam used command ::dzone | Player rights = DIAMOND_MEMBER	
[2/11/18 07:30AM]	Player bought 15325 x 5 from shop	
[2/11/18 07:30AM]	Player bought 15317 x 5 from shop	
[2/11/18 07:30AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:30AM]	Player bought 15313 x 5 from shop	
[2/11/18 07:30AM]	Player bought 15317 x 5 from shop	
[2/11/18 07:30AM]	Player bought 15309 x 5 from shop	
[2/11/18 07:30AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:31AM]	Sam used command ::answer herblow | Player rights = DIAMOND_MEMBER	
[2/11/18 07:31AM]	Sam used command ::answer herow | Player rights = DIAMOND_MEMBER	
[2/11/18 07:33AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:33AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:37AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:37AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 07:41AM]	Player bought 7462 x 1 from shop	
[2/11/18 07:42AM]	Player bought 1540 x 1 from shop	
[2/11/18 07:43AM]	Player bought 392 x 500 from shop	
[2/11/18 07:43AM]	Player bought 3025 x 150 from shop	
[2/11/18 07:44AM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 07:44AM]	Player picking up item: [ItemDefinition(990)] - Name: Crystal key; equipment slot: 3; value: 43000; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/11/18 07:44AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:18AM]	Login from host 88.91.253.131	
[2/11/18 08:21AM]	Login from host 88.91.253.131	
[2/11/18 08:22AM]	Login from host 88.91.253.131	
[2/11/18 08:23AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/11/18 08:23AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:24AM]	Player picking up item: [ItemDefinition(15272)] - Name: Rocktail; equipment slot: 3; value: 15000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:24AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:26AM]	Player picking up item: [ItemDefinition(443)] - Name: Silver ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 50	
[2/11/18 08:26AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:29AM]	Login from host 88.91.253.131	
[2/11/18 08:30AM]	Player picking up item: [ItemDefinition(2688)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:30AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/11/18 08:31AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:32AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:32AM]	Player picking up item: [ItemDefinition(386)] - Name: Shark; equipment slot: 3; value: 5000; stackable ? true; noted ? true; 2h ? false amount: 6	
[2/11/18 08:32AM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 08:33AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:34AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/11/18 08:34AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:36AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:36AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:37AM]	Player dropping item: 229, amount: 1	
[2/11/18 08:37AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:39AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:40AM]	Sam used command ::[FRI]Lootz | Player rights = DIAMOND_MEMBER	
[2/11/18 08:41AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:42AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:44AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/11/18 08:44AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:44AM]	Player picking up item: [ItemDefinition(9144)] - Name: Runite bolts; equipment slot: 13; value: 253; stackable ? true; noted ? false; 2h ? false amount: 24	
[2/11/18 08:46AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:47AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:47AM]	Player dropping item: 229, amount: 1	
[2/11/18 08:47AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/11/18 08:47AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:47AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 08:48AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:48AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:50AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:52AM]	Login from host 88.91.253.131	
[2/11/18 08:52AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 120000	
[2/11/18 08:53AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:54AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:54AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:54AM]	Player picking up item: [ItemDefinition(987)] - Name: Loop half of a key; equipment slot: 3; value: 12900; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:55AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:55AM]	Player picking up item: [ItemDefinition(2687)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:57AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 08:58AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/11/18 08:58AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:00AM]	Player dropping item: 229, amount: 1	
[2/11/18 09:00AM]	Player picking up item: [ItemDefinition(441)] - Name: Iron ore; equipment slot: 3; value: 0; stackable ? true; noted ? true; 2h ? false amount: 60	
[2/11/18 09:00AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:01AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:02AM]	Player picking up item: [ItemDefinition(565)] - Name: Blood rune; equipment slot: 3; value: 1688; stackable ? true; noted ? false; 2h ? false amount: 372	
[2/11/18 09:03AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:04AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 180000	
[2/11/18 09:04AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:05AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:07AM]	Sam used command ::title MAXED | Player rights = DIAMOND_MEMBER	
[2/11/18 09:07AM]	Sam used command ::title | Player rights = DIAMOND_MEMBER	
[2/11/18 09:07AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:07AM]	Player picking up item: [ItemDefinition(2682)] - Name: Clue scroll (easy); equipment slot: 3; value: 1000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:08AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:08AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:09AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/11/18 09:09AM]	Sam used command ::forums | Player rights = DIAMOND_MEMBER	
[2/11/18 09:09AM]	Sam used command ::vote | Player rights = DIAMOND_MEMBER	
[2/11/18 09:10AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:10AM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 09:12AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:12AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:12AM]	Sam used command ::donate | Player rights = DIAMOND_MEMBER	
[2/11/18 09:13AM]	Player dropping item: 229, amount: 1	
[2/11/18 09:13AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:15AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 60000	
[2/11/18 09:15AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:17AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:18AM]	Sam used command ::forums | Player rights = DIAMOND_MEMBER	
[2/11/18 09:18AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:19AM]	Sam used command ::highscores | Player rights = DIAMOND_MEMBER	
[2/11/18 09:20AM]	Sam used command ::highscores | Player rights = DIAMOND_MEMBER	
[2/11/18 09:20AM]	Sam used command ::higescores | Player rights = DIAMOND_MEMBER	
[2/11/18 09:20AM]	Sam used command ::highscores | Player rights = DIAMOND_MEMBER	
[2/11/18 09:20AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:20AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:21AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:22AM]	Sam used command ::animation 0747 | Player rights = DIAMOND_MEMBER	
[2/11/18 09:23AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:23AM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 09:29AM]	Sam used command ::hiscores | Player rights = DIAMOND_MEMBER	
[2/11/18 09:30AM]	Login from host 88.91.253.131	
[2/11/18 09:30AM]	Login from host 88.91.253.131	
[2/11/18 09:39AM]	Player picking up item: [ItemDefinition(2690)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 12:46PM]	Login from host 88.91.253.131	
[2/11/18 12:52PM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 12:52PM]	Sam used command ::drop | Player rights = DIAMOND_MEMBER	
[2/11/18 12:53PM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 12:54PM]	Sam used command ::bank | Player rights = DIAMOND_MEMBER	
[2/11/18 01:08PM]	Player picking up item: [ItemDefinition(1457)] - Name: Death talisman; equipment slot: 3; value: 30000; stackable ? true; noted ? true; 2h ? false amount: 849	
[2/11/18 01:08PM]	Player picking up item: [ItemDefinition(1451)] - Name: Blood talisman; equipment slot: 3; value: 50000; stackable ? true; noted ? true; 2h ? false amount: 347	
[2/11/18 01:08PM]	Player picking up item: [ItemDefinition(4094)] - Name: Mystic robe bottom; equipment slot: 7; value: 8000; stackable ? true; noted ? true; 2h ? false amount: 259	
[2/11/18 01:08PM]	Player picking up item: [ItemDefinition(7956)] - Name: Casket; equipment slot: 3; value: 56841; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/11/18 01:08PM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 8878901	
[2/11/18 01:12PM]	Receiving item from trade. Id: 995, amount: 4000000 from: Wiglets	
[2/11/18 01:22PM]	Sam used command ::answer 2147m | Player rights = DIAMOND_MEMBER	
[2/11/18 01:40PM]	Sam used command ::answer 25 | Player rights = DIAMOND_MEMBER	
[2/11/18 01:51PM]	Sam used command ::[FRI]Wiglets | Player rights = DIAMOND_MEMBER	
[2/11/18 01:58PM]	Sam used command ::answer pest control | Player rights = DIAMOND_MEMBER	
[2/14/18 05:59PM]	Login from host 172.56.11.97	
[2/14/18 05:59PM]	Sam used command ::claim | Player rights = DIAMOND_MEMBER	
[2/14/18 05:59PM]	Sam used command ::reward | Player rights = DIAMOND_MEMBER	
